Ind	Classe	Ordem	Subordem	Grupo	GF	Tratamento	Coleta	Estacao	Data	Hora	Lat	Long	Ponto	Tar1m	Rh1m	Wbt1m	Profundidade	Tar	Rh	Wbt
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.00-0.10	26.4	73.1	75.4
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.20-0.30	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.20-0.30	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_20	22_13_05.5	47_45_23.6	P4	29.6	56.6	73.1	0.20-0.30	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	SAF	4	Verao	30_01_2020	13_51	22_13_05.6	47_45_23.9	P5	26.3	74.6	21.2	0.00-0.10	21.6	87.9	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.00-0.10	30.3	54.5	57.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	13_45	22_13_15.8	47_45_30.7	P1	30.6	42	41.8	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	4	Verao	09_03_2020	14_09	22_13_15.4	47_45_30.9	P2	31.9	41	42.9	0.00-0.10	33.6	48.9	49.1
